,Amostra existente,Predição,porcentagem de acerto %
2133,0.97,0.9528384955540721,98.19890731472299
254,4.36,4.365640154868103,99.87080577720512
710,2.25,2.288799859032382,98.3047945900877
3718,0.54,0.5079905217901017,93.69880404518169
9954,0.12,0.07465320526786545,39.25673443032443
2722,0.75,0.7837274862656634,95.696528850051
15202,0.02,0.011402223207749085,24.595610561212595
8219,0.17,0.173904676056585,97.75470324023117
10484,0.1,0.11105998535283435,90.04143092789263
1838,1.11,1.1049881000360808,99.546429507815
11200,0.09,0.07666508690908225,82.60627669185097
3690,0.54,0.6203658240222664,87.04541402664667
6911,0.24,0.30279510980041735,79.26151784888211
4705,0.41,0.4063973840978661,99.11352384559977
916,1.88,1.8780190115285027,99.894517123664
6378,0.27,0.2204562174234389,77.52670205649024
13092,0.05,0.037855413276062344,67.91849388785508
1865,1.1,1.1202938720497315,98.18852244432964
4300,0.45,0.4636866726112962,97.04829286245852
7442,0.21,0.2599332505155413,80.78997188066333
5700,0.31,0.33171299794008874,93.45428184155438
2569,0.8,0.8200342200837758,97.55690438360864
3097,0.65,0.654643742592984,99.29064584431977
2596,0.79,0.813924787489651,97.0605653179035
9455,0.13,0.19098126218337752,68.06950509897449
4120,0.48,0.5137672694992375,93.42751640598864
8963,0.15,0.09480314380300625,41.77739895241385
15117,0.02,0.024981013842952926,80.06080187831105
15736,0.02,-3.615282526570063e-05,-55320.71104543704
13398,0.05,0.07579865168448108,65.9642340448609
5447,0.33,0.3524932417814913,93.61881616004578
11951,0.07,0.12817789937431634,54.61159867784997
3166,0.64,0.6416362787160939,99.74498344773023
4196,0.47,0.45953140589808433,97.72189801011395
6710,0.25,0.3031551288498935,82.46603016364828
12289,0.06,0.11221927396675935,53.466751190862894
2117,0.97,0.9726988225945068,99.72254283321654
7,28.92,28.80623129476767,99.60505522548868
13692,0.04,0.017180783489442963,32.81825316394159
3108,0.65,0.7068637833062764,91.95548213825549
16588,0.01,-0.003594038198769578,-278.23855637993796
5814,0.31,0.3164489729933955,97.96208123780823
5475,0.33,0.33470181254001735,98.59522346044804
730,2.22,2.2516225810092294,98.59556475956751
6693,0.25,0.2783800222157714,89.80529493823586
836,2.04,2.0191817899200313,98.96897792046782
1460,1.34,1.3872859773203385,96.59147586774608
804,2.08,2.0941404917443642,99.32475916491231
4557,0.42,0.41837343984555125,99.61121811292581
9919,0.12,0.10175259096420108,82.06688511527065
8948,0.15,0.22437503412394744,66.85235752081856
14504,0.03,0.05462067025211703,54.924261935136606
11512,0.08,0.0907388250407779,88.16512663024689
4351,0.45,0.46797260861930257,96.15947423240677
13204,0.05,0.016084192621749982,110.86422039230672
5703,0.31,0.2835149189266396,90.65831132498057
2498,0.83,0.7837425753705967,94.09788033940478
14650,0.03,0.02505850125574116,80.28015046140602
6396,0.27,0.27737509714112407,97.34111056935593
15605,0.02,-0.0018545106937448708,-1078.4515865806834
1416,1.37,1.399471433197107,97.89410255200572
2026,1.02,1.042737163082443,97.81947322034353
13378,0.05,0.06174401650587791,80.9795067271662
9889,0.12,0.10418580913838571,84.82116615266773
848,2.01,2.001599532688139,99.58031228651522
1179,1.57,1.6296334372412975,96.34068399196282
7557,0.2,0.18049383294973753,89.19289001098758
6411,0.27,0.24161908963265188,88.25386255262472
9138,0.14,0.13282740120538716,94.60006088388188
7595,0.2,0.22275327450515525,89.78543657519673
1162,1.59,1.561826405036852,98.19611226495537
9710,0.12,0.07183042205762147,32.93986508427099
12848,0.06,0.04482894366985113,66.15789914239741
5519,0.33,0.31918076039352755,96.61030959600036
840,2.03,1.9729557237632454,97.10868948807693
6630,0.25,0.21830173076630022,85.47960699971091
6043,0.29,0.30231930174618454,95.92506939681695
2201,0.94,0.9657317760828047,97.3355152310326
793,2.09,2.121821089687227,98.50029345820491
11892,0.07,0.07756427001662203,90.2477390491769
4923,0.39,0.39616983061634337,98.44262986741201
16553,0.01,0.011960753685083203,83.60677147353559
8480,0.16,0.17822020845848563,89.77657549832246
1286,1.48,1.4816636083844745,99.88772023723466
2910,0.7,0.7316312494781803,95.67661311613732
4235,0.46,0.4350271976040906,94.25948480153725
13734,0.04,0.044071767260864037,90.76105290545091
6939,0.23,0.22916966121109805,99.63767508119798
6764,0.25,0.2769673462593629,90.26334814425753
5285,0.35,0.36414915833955075,96.11446078742344
6913,0.24,0.29071222255228646,82.55586844369243
851,2.01,2.0355373399185366,98.74542513086206
9512,0.13,0.16206900555518577,80.21274614147859
3612,0.56,0.5877520006594048,95.27828052847637
11060,0.09,0.04382207152075823,5.375959822820278
2219,0.93,0.9190329292131285,98.80667270581245
